hour,id,pv_capacity,pv_generation,load,battery_capacity,battery_level,imbalance,money_balance,trading_price,neighbourhood,bonus,penalty,p2p_exchanges,agg_exchanges,market_price,transactions
3,78,2.5,0.01901383,0.35200973890022313,10,0.0,0.0,-158.98713996174837,104.97276455106159,Vanchiglia,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 78, 'amount': 0.3329959213733673, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,84,2.0,0.019090947,0.29551277146275207,10,0.0,0.0,-135.36671880848263,115.23777664627002,Vanchiglia,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 84, 'amount': 0.27642181515693665, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,85,4.5,0.017839229,0.17082916495083567,10,0.0,0.0,-78.41751069074041,114.68076199718624,Vanchiglia,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 85, 'amount': 0.1529899388551712, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,2,1.5,0.016729735,0.4431302946050278,0,0.0,0.0,-188.6180077221165,120.40194634540372,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 2, 'amount': 0.4264005422592163, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,5,1.0,0.01722025,0.35867556495479014,15,0.0,0.0,-165.4436430428013,118.79006978341562,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 5, 'amount': 0.3414553105831146, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,7,3.75,0.0145760225,0.4424893558599262,10,0.0,0.0,-197.56221580624452,115.74687269515893,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 7, 'amount': 0.4279133379459381, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,15,4.5,0.018579459,0.30841929649013006,0,0.0,0.0,-141.75138085945997,105.95578513743412,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 15, 'amount': 0.28983983397483826, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,17,1.25,0.017710907,0.32533911413568145,10,0.0,0.0,-155.2847928839036,112.0298190999944,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 17, 'amount': 0.30762821435928345, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,19,4.75,0.018246545,0.18458855024738335,15,0.0,0.0,-76.13548540761332,103.30015940104245,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 19, 'amount': 0.16634200513362885, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,21,2.25,0.016723167,0.3824053321863951,15,0.0,0.0,-188.5291529390825,105.82223937155905,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 21, 'amount': 0.3656821846961975, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,34,3.25,0.013494283,0.20119410746796837,10,0.0,0.0,-95.80374604065466,104.3173356224725,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 34, 'amount': 0.1876998245716095, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,38,1.75,0.016565807,0.3568549698151954,10,0.0,0.0,-164.3457801965733,112.05957513320591,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 38, 'amount': 0.3402891755104065, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,53,0.5,0.016546216,0.16796594509904267,0,0.0,0.0,-74.57196319451823,109.7581481226951,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 53, 'amount': 0.1514197289943695, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,55,3.0,0.014170148,0.3059068786886689,0,0.0,0.0,-137.97389004549683,113.57660035871729,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 55, 'amount': 0.29173675179481506, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,57,3.25,0.013823048,0.437328326108743,15,0.0,0.0,-195.78918856080745,104.72519135712727,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 57, 'amount': 0.4235052764415741, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,60,0.5,0.017179927,0.1548004150967928,15,0.0,0.0,-69.48817577952035,111.64642870468683,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 60, 'amount': 0.1376204937696457, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,64,1.25,0.017840281,0.15432694480455755,0,0.0,0.0,-67.42301398975502,102.0323077900748,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 64, 'amount': 0.13648666441440582, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,65,0.0,0.01645404,0.21059074725571064,0,0.0,0.0,-85.0356380519783,123.09970293936708,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 65, 'amount': 0.19413670897483826, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,69,2.25,0.017282145,0.2526055786019907,15,0.0,0.0,-108.52274209080046,122.88789948327963,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 69, 'amount': 0.2353234440088272, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,75,2.25,0.016806206,0.3779468866215834,0,0.0,0.0,-178.8858651769356,118.16779377695227,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 75, 'amount': 0.3611406683921814, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,76,3.75,0.014187586,0.4243223990570326,15,0.0,0.0,-189.54938114534087,117.96063929259924,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 76, 'amount': 0.41013482213020325, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,80,3.0,0.014299524,0.2369093381593188,15,0.0,0.0,-110.17451094109666,117.42685046630272,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 80, 'amount': 0.22260981798171997, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,81,1.75,0.016701262,0.22426977277772664,0,0.0,0.0,-100.3399340759915,108.39557372570543,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 81, 'amount': 0.20756851136684418, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,87,1.25,0.017256739,0.1494303491586799,15,0.0,0.0,-65.63686147161798,117.12836531302563,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 87, 'amount': 0.13217361271381378, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,97,2.75,0.014129655,0.4155820731317852,0,0.0,0.0,-177.62825006432857,101.94129323049616,Santa_Rita,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 97, 'amount': 0.4014523923397064, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,6,1.5,0.01706109,0.1679321081302597,10,0.0,0.0,-69.77482503440658,121.59468257356016,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 6, 'amount': 0.15087102353572845, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,8,0.0,0.016826928,0.2571602300970724,0,0.0,0.0,-112.29581891452099,105.06324985839267,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 8, 'amount': 0.24033328890800476, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,13,1.0,0.016860984,0.2317475361669394,0,0.0,0.0,-96.5114774989712,122.43924226424457,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 13, 'amount': 0.21488654613494873, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,14,1.25,0.017351639,0.1997177183136616,10,0.0,0.0,-83.40697351119724,119.05809205763364,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 14, 'amount': 0.18236607313156128, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,16,0.5,0.016826928,0.4671481960057837,10,0.0,0.0,-194.8778773572091,112.21749331025643,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 16, 'amount': 0.4503212571144104, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,29,3.5,0.012749012,0.24344027403505533,15,0.0,0.0,-110.69141780434386,121.74440748501897,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 29, 'amount': 0.23069125413894653, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,31,3.25,0.013430699,0.15139411971391814,10,0.0,0.0,-61.63491122968383,107.6385092067818,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 31, 'amount': 0.1379634141921997, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,40,2.25,0.016953686,0.35263935638393457,10,0.0,0.0,-160.96405207899957,102.34023026318368,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 40, 'amount': 0.335685670375824, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,41,2.5,0.016944295,0.29965147357522,10,0.0,0.0,-132.44961288716985,104.34075480481707,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 41, 'amount': 0.28270718455314636, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,71,3.0,0.013815831,0.27855260480041044,15,0.0,0.0,-131.50161946799335,102.5097588687112,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 71, 'amount': 0.26473677158355713, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,73,2.25,0.016953686,0.1595986101851315,15,0.0,0.0,-64.88625834915007,123.72776481663662,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 73, 'amount': 0.14264491200447083, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,77,3.25,0.013430699,0.3538853318273073,10,0.0,0.0,-156.16966554541375,121.7910369151889,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 77, 'amount': 0.340454638004303, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,82,1.25,0.017351639,0.17373233154983736,10,0.0,0.0,-78.68332140318667,124.00361978935909,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 82, 'amount': 0.15638068318367004, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,88,3.75,0.013938499,0.32169759934824554,15,0.0,0.0,-149.41922929829542,111.64500090578889,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 88, 'amount': 0.3077591061592102, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,89,3.75,0.013938499,0.2226580742614227,15,0.0,0.0,-105.09124847624898,105.26227851630445,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 89, 'amount': 0.20871956646442413, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,90,4.25,0.017687302,0.37708090705995373,15,0.0,0.0,-179.84547371285944,121.16476796031698,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 90, 'amount': 0.3593936264514923, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,92,0.25,0.016826928,0.28682400784281026,15,0.0,0.0,-126.29890873557392,102.80508649719998,Centro,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 92, 'amount': 0.26999709010124207, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,0,0.5,0.016847096,0.3791990145308557,10,0.0,0.0,-163.6934364587034,112.60982201051664,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 0, 'amount': 0.3623519241809845, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,11,3.0,0.013791965,0.4271162291607031,0,0.0,0.0,-200.01680894524415,120.72947983558902,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 11, 'amount': 0.413324236869812, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,24,0.5,0.017028945,0.20745167144170487,15,0.0,0.0,-91.15861480111717,111.87104540948825,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 24, 'amount': 0.19042272865772247, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,28,0.25,0.016847096,0.15491180654582123,15,0.0,0.0,-66.45871359774316,116.00033733072569,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 28, 'amount': 0.13806471228599548, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,30,2.75,0.013691803,0.17797038847109906,15,0.0,0.0,-74.14480161025337,106.53527296884826,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 30, 'amount': 0.16427859663963318, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,36,4.25,0.017646292,0.27385124785515835,0,0.0,0.0,-126.74963997347805,102.97886916808548,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 36, 'amount': 0.2562049627304077, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,37,3.5,0.012725142,0.35671743309064147,10,0.0,0.0,-162.29984450777317,112.40047478057106,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 37, 'amount': 0.34399229288101196, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,42,3.75,0.013682564,0.18987707978216292,0,0.0,0.0,-86.56998460184205,107.88702438137844,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 42, 'amount': 0.17619451880455017, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,43,3.75,0.013682564,0.43452443299445714,15,0.0,0.0,-198.074339595743,113.31720252634815,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 43, 'amount': 0.42084187269210815, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,48,2.0,0.016190039,0.16712374442781075,15,0.0,0.0,-67.78985906479916,110.81980097555439,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 48, 'amount': 0.15093371272087097, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,62,3.25,0.0127863595,0.19630125919584726,10,0.0,0.0,-79.48540339515533,119.96967344940724,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 62, 'amount': 0.18351490795612335, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,70,3.0,0.013386424,0.26490845474508834,0,0.0,0.0,-121.20824855325115,118.42514039190166,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 70, 'amount': 0.251522034406662, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,83,4.75,0.017410867,0.4074505119704773,15,0.0,0.0,-190.28734334951866,121.4100102525985,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 83, 'amount': 0.3900396227836609, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,86,1.25,0.01735695,0.21213516564057427,10,0.0,0.0,-84.75587234450228,102.08408196618194,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 86, 'amount': 0.1947782188653946, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,91,1.75,0.016146619,0.17474402874556882,10,0.0,0.0,-73.35498451006742,106.87144429985156,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 91, 'amount': 0.1585974097251892, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,95,1.0,0.016630448,0.3046600927090528,0,0.0,0.0,-145.1069728930574,105.1222942676122,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 95, 'amount': 0.28802964091300964, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,98,0.0,0.016490435,0.44362283921930296,0,0.0,0.0,-195.75281013514598,117.70662048305151,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 98, 'amount': 0.42713239789009094, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,99,2.75,0.013379313,0.18293510956422673,15,0.0,0.0,-79.38500363835291,120.65920747924838,San_Donato,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 99, 'amount': 0.16955578327178955, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,3,4.0,0.014077524,0.1543006705520186,0,0.0,0.0,-72.39094978600906,118.41163314089512,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 3, 'amount': 0.14022314548492432, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,10,3.75,0.013847782,0.16688507374389272,10,0.0,0.0,-73.637256688597,113.55773449082089,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 10, 'amount': 0.15303729474544525, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,18,3.5,0.012493923,0.21082391109119375,10,0.0,0.0,-97.02322664147759,114.02858431234046,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 18, 'amount': 0.19832998514175415, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,20,4.5,0.017918017,0.33205545842078826,10,0.0,0.0,-152.85467687723215,114.63791787567573,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 20, 'amount': 0.31413742899894714, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,27,2.0,0.016280586,0.16433393876524552,10,0.0,0.0,-69.83141180339213,121.17161074291444,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 27, 'amount': 0.1480533480644226, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,35,1.25,0.017105818,0.31156665043534026,10,0.0,0.0,-146.63763555249287,120.33798957502499,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 35, 'amount': 0.29446083307266235, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,45,3.75,0.01368341,0.3715917971889759,0,0.0,0.0,-175.1884415341612,123.77921663945938,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 45, 'amount': 0.3579083979129791, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,46,2.25,0.016663367,0.20799638049664093,15,0.0,0.0,-90.70727957266197,115.37666650688462,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 46, 'amount': 0.19133301079273224, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,49,0.25,0.01658111,0.4174307089286509,15,0.0,0.0,-199.77972925487762,116.39691369882631,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 49, 'amount': 0.4008495807647705, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,52,0.0,0.01658111,0.17792563642025963,15,0.0,0.0,-84.03144696012542,108.81461092241022,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 52, 'amount': 0.1613445281982422, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,54,2.5,0.01683374,0.38763310531969236,0,0.0,0.0,-178.51777540573133,110.15707494421096,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 54, 'amount': 0.37079936265945435, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,56,4.25,0.017608326,0.18007201545997037,0,0.0,0.0,-80.01717822445681,110.3530420027411,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 56, 'amount': 0.16246367990970612, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,58,1.0,0.0166203,0.3145805207505069,15,0.0,0.0,-146.94630749483377,104.64817239675783,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 58, 'amount': 0.29796022176742554, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,63,0.0,0.01658111,0.43139323217722614,0,0.0,0.0,-187.6957689964192,109.25721019760898,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 63, 'amount': 0.4148121178150177, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,66,2.75,0.013513421,0.2795093813383462,0,0.0,0.0,-130.21006154414454,107.0742786623024,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 66, 'amount': 0.26599597930908203, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,68,2.0,0.016280586,0.30747553406161077,15,0.0,0.0,-147.74639087291715,121.31846022027733,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 68, 'amount': 0.29119494557380676, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,79,1.25,0.017270189,0.3236286286390638,15,0.0,0.0,-159.1681629612836,104.90413413953227,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 79, 'amount': 0.3063584566116333, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,93,3.0,0.013560745,0.3130281435398167,15,0.0,0.0,-153.15585012537304,118.08452332719116,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 93, 'amount': 0.29946741461753845, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,94,4.0,0.014608337,0.17049445342098007,15,0.0,0.0,-82.40472885986354,118.87499650511629,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 94, 'amount': 0.15588611364364624, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
3,96,4.0,0.014608337,0.3276450353949317,15,0.0,0.0,-157.39567489826504,116.65323401335331,Aurora,1.0,1.0,0,4,113.22950529906235,"[{'sender': 'Aggregator', 'receiver': 96, 'amount': 0.31303671002388, 'price_per_kWh': 118.89098056401548, 'type': 'GRID_buy', 'hour': 3}]"
4,1,2.5,0.014873598,0.23907655126210697,15,0.0,0.0,-130.66787260882995,117.40759278428521,Vanchiglia,1.0,1.05,0,5,113.49613343257708,"[{'sender': 'Aggregator', 'receiver': 1, 'amount': 0.224202960729599, 'price_per_kWh': 119.17094010420594, 'type': 'GRID_buy', 'hour': 4}]"
4,4,2.5,0.014065848,0.39447101485413555,10,0.0,0.0,-232.1663963242971,105.9897238310167,Vanchiglia,1.0,1.05,0,5,113.49613343257708,"[{'sender': 'Aggregator', 'receiver': 4, 'amount': 0.38040515780448914, 'price_per_kWh': 119.17094010420594, 'type': 'GRID_buy', 'hour': 4}]"
4,9,0.5,0.00729803,0.22624913243821856,15,0.0,0.0,-131.76494322128804,118.27487886644579,Vanchiglia,1.0,1.05,0,5,113.49613343257708,"[{'sender': 'Aggregator', 'receiver': 9, 'amount': 0.21895110607147217, 'price_per_kWh': 119.17094010420594, 'type': 'GRID_buy', 'hour': 4}]"
4,12,1.75,0.011951107,0.1834734107206825,15,0.0,0.0,-103.5322001978096,108.34317760927995,Vanchiglia,1.0,1.05,0,5,113.49613343257708,"[{'sender': 'Aggregator', 'receiver': 12, 'amount': 0.17152230441570282, 'price_per_kWh': 119.17094010420594, 'type': 'GRID_buy', 'hour': 4}]"
4,22,0.5,0.00729803,0.1831750136265904,0,0.0,0.0,-101.34359675569095,119.83445803245631,Vanchiglia,1.0,1.05,0,5,113.49613343257708,"[{'sender': 'Aggregator', 'receiver': 22, 'amount': 0.17587697505950928, 'price_per_kWh': 119.17094010420594, 'type': 'GRID_buy', 'hour': 4}]"
4,23,1.5,0.0129548125,0.4141260789414056,10,0.0,0.0,-245.99237057749872,108.14852540125231,Vanchiglia,1.0,1.05,0,5,113.49613343257708,"[{'sender': 'Aggregator', 'receiver': 23, 'amount': 0.4011712670326233, 'price_per_kWh': 119.17094010420594, 'type': 'GRID_buy', 'hour': 4}]"
4,25,3.25,0.014755529,0.335781801177892,10,0.0,0.0,-191.1364011861666,104.76231208630487,Vanchiglia,1.0,1.05,0,5,113.49613343257708,"[{'sender': 'Aggregator', 'receiver': 25, 'amount': 0.3210262954235077, 'price_per_kWh': 119.17094010420594, 'type': 'GRID_buy', 'hour': 4}]"
4,26,0.25,0.0072911587,0.14598733101691305,15,0.0,0.0,-78.78271871861459,114.80262387841435,Vanchiglia,1.0,1.05,0,5,113.49613343257708,"[{'sender': 'Aggregator', 'receiver': 26, 'amount': 0.13869617879390717, 'price_per_kWh': 119.17094010420594, 'type': 'GRID_buy', 'hour': 4}]"
